id,date,title,upv,pv,ply,toc,atoc,cply,cpv,cupv
100060760,2017-02-20,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),4526,9889,15094,8733:18:21,00:34:48,180732,124622,55995
100060760,2017-02-21,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),5426,9429,20051,11862:20:30,00:35:24,200783,134051,61421
100060760,2017-02-22,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),5445,9870,19473,11677:26:53,00:36:00,220256,143921,66866
100060760,2017-02-23,Đại Đường Vinh Diệu (60 Tập) (The Glory Of Tang Dynasty),5303,10532,17338,9919:27:43,00:34:12,237594,154453,72169
100060761,2017-02-06,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),5590,18721,13783,7117:40:27,00:31:12,13783,18721,5590
100060761,2017-02-07,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),8585,22448,25124,14242:11:24,00:34:12,38907,41169,14175
100060761,2017-02-08,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),6027,16031,17992,10334:45:11,00:34:12,56899,57200,20202
100060761,2017-02-09,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),5602,13179,17573,10177:58:30,00:34:48,74472,70379,25804
100060761,2017-02-10,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),6835,13228,23359,13853:42:25,00:35:24,97831,83607,32639
100060761,2017-02-11,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),6965,14229,26108,15371:35:18,00:35:24,123939,97836,39604
100060761,2017-02-12,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),7061,15223,28085,16575:59:47,00:35:24,152024,113059,46665
100060761,2017-02-13,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),7411,14192,27362,16164:13:28,00:35:24,179386,127251,54076
100060761,2017-02-14,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),7472,13277,28345,17051:15:31,00:36:00,207731,140528,61548
100060761,2017-02-15,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),7390,14993,25111,14866:11:16,00:35:24,232842,155521,68938
100060761,2017-02-16,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),5982,16338,21771,12651:56:42,00:34:48,254613,171859,74920
100060761,2017-02-17,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),8101,15381,29808,17777:55:42,00:36:00,284421,187240,83021
100060761,2017-02-18,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),9136,17671,36835,21865:47:57,00:35:24,321256,204911,92157
100060761,2017-02-19,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),8757,19269,35687,21010:20:50,00:35:24,356943,224180,100914
100060761,2017-02-20,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),6293,18086,24848,14203:04:45,00:34:12,381791,242266,107207
100060761,2017-02-21,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),5298,17332,20888,12099:53:25,00:34:48,402679,259598,112505
100060761,2017-02-22,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),8938,16352,34957,20892:16:45,00:36:00,437636,275950,121443
100060761,2017-02-23,Tam Sinh Tam Thế: Thập Lý Đào Hoa (58 Tập) (Eternal Love),10435,16725,42347,25004:10:42,00:35:24,479983,292675,131878
100060770,2017-02-05,Lửa Ngút Trời (Sky On Fire),13726,31735,16537,13073:58:35,00:47:24,16537,31735,13726
100060770,2017-02-06,Lửa Ngút Trời (Sky On Fire),7282,15696,8037,7268:36:38,00:54:00,24574,47431,21008
100060770,2017-02-07,Lửa Ngút Trời (Sky On Fire),4011,8253,4312,3992:37:56,00:55:48,28886,55684,25019
100060772,2017-02-11,Nhạc Xanh - Tình Ca Bolero,6673,8975,67976,5360:49:36,00:04:48,67976,8975,6673
100060772,2017-02-12,Nhạc Xanh - Tình Ca Bolero,7102,10108,66582,5223:14:59,00:04:48,134558,19083,13775
100060772,2017-02-13,Nhạc Xanh - Tình Ca Bolero,6330,9167,59077,4663:24:28,00:04:48,193635,28250,20105
100060772,2017-02-14,Nhạc Xanh - Tình Ca Bolero,4572,6759,40798,3208:00:25,00:04:48,234433,35009,24677
100060772,2017-02-15,Nhạc Xanh - Tình Ca Bolero,4411,6573,38383,3007:45:31,00:04:48,272816,41582,29088
100060777,2017-02-05,Thám Tử Lừng Danh Conan: Lễ Cầu Hồn Của Thám Tử (Detective Conan: The Private Eyes' Requiem),4913,11008,8007,6667:02:18,00:49:48,8007,11008,4913
100060777,2017-02-06,Thám Tử Lừng Danh Conan: Lễ Cầu Hồn Của Thám Tử (Detective Conan: The Private Eyes' Requiem),9150,17724,11177,12551:23:55,01:07:12,19184,28732,14063
100060777,2017-02-07,Thám Tử Lừng Danh Conan: Lễ Cầu Hồn Của Thám Tử (Detective Conan: The Private Eyes' Requiem),5826,11772,6667,7880:44:19,01:10:48,25851,40504,19889
100060777,2017-02-08,Thám Tử Lừng Danh Conan: Lễ Cầu Hồn Của Thám Tử (Detective Conan: The Private Eyes' Requiem),3910,8637,4465,5294:39:44,01:11:24,30316,49141,23799
100060788,2017-02-06,Ngày Phán Xét (Day Of Reckoning),10606,27205,11605,8155:29:57,00:42:00,11605,27205,10606
100060788,2017-02-07,Ngày Phán Xét (Day Of Reckoning),10328,22501,11243,8936:01:48,00:47:24,22848,49706,20934
100060788,2017-02-08,Ngày Phán Xét (Day Of Reckoning),4887,11085,5344,4158:24:14,00:46:48,28192,60791,25821
100060794,2017-02-16,Tình Khúc Bolero Hay Nhất - Vol.1,10636,14767,81036,6417:56:47,00:04:48,81036,14767,10636
100060794,2017-02-17,Tình Khúc Bolero Hay Nhất - Vol.1,8139,11679,56268,4407:41:55,00:04:48,137304,26446,18775
100060794,2017-02-18,Tình Khúc Bolero Hay Nhất - Vol.1,5219,7884,33102,2549:02:02,00:04:48,170406,34330,23994
100060794,2017-02-21,Tình Khúc Bolero Hay Nhất - Vol.1,3868,5648,24711,1904:32:42,00:04:48,195117,39978,27862
100060796,2017-02-18,Lưu Ánh Loan - Tình Nghèo Có Nhau,6638,8751,63114,5367:41:28,00:05:24,63114,8751,6638
100060796,2017-02-19,Lưu Ánh Loan - Tình Nghèo Có Nhau,5216,7241,43630,3656:38:45,00:04:48,106744,15992,11854
100060796,2017-02-20,Lưu Ánh Loan - Tình Nghèo Có Nhau,4723,6582,38135,3189:00:52,00:04:48,144879,22574,16577
100060796,2017-02-21,Lưu Ánh Loan - Tình Nghèo Có Nhau,4767,6823,38467,3225:19:27,00:04:48,183346,29397,21344
100060796,2017-02-22,Lưu Ánh Loan - Tình Nghèo Có Nhau,3971,5971,31041,2587:37:51,00:04:48,214387,35368,25315
100060800,2017-02-10,Tên Cậu Là Gì? (Your Name),10810,31496,12788,8421:23:30,00:39:36,12788,31496,10810
100060800,2017-02-11,Tên Cậu Là Gì? (Your Name),7988,17159,9318,7686:41:39,00:49:12,22106,48655,18798
100060800,2017-02-12,Tên Cậu Là Gì? (Your Name),5316,10265,6219,5459:38:36,00:52:48,28325,58920,24114
100060804,2017-02-07,Vùng Đất Quỷ Dữ 1 (Resident Evil),7753,21412,8723,6903:33:30,00:47:24,8723,21412,7753
100060804,2017-02-08,Vùng Đất Quỷ Dữ 1 (Resident Evil),8643,18686,9620,8766:35:30,00:54:36,18343,40098,16396
100060804,2017-02-09,Vùng Đất Quỷ Dữ 1 (Resident Evil),4617,9314,5107,4811:29:21,00:56:24,23450,49412,21013
100060804,2017-02-10,Vùng Đất Quỷ Dữ 1 (Resident Evil),3739,7372,4199,3932:55:20,00:56:24,27649,56784,24752
100060826,2017-02-09,Cuộc Chiến Băng Đảng (High And Low: The Movie),16279,37662,17763,14270:23:37,00:48:00,17763,37662,16279
100060826,2017-02-10,Cuộc Chiến Băng Đảng (High And Low: The Movie),7586,16177,8275,7903:59:21,00:57:36,26038,53839,23865
100060827,2017-02-12,Địch Nhân Kiệt Kỳ Án (The Japanese Had Tang Di Renjie),21966,43957,24764,23990:40:09,00:58:12,24764,43957,21966
100060827,2017-02-13,Địch Nhân Kiệt Kỳ Án (The Japanese Had Tang Di Renjie),15031,27891,16718,17378:09:58,01:02:24,41482,71848,36997
100060827,2017-02-14,Địch Nhân Kiệt Kỳ Án (The Japanese Had Tang Di Renjie),8555,16539,9503,9665:26:05,01:01:12,50985,88387,45552
100060827,2017-02-15,Địch Nhân Kiệt Kỳ Án (The Japanese Had Tang Di Renjie),5933,11485,6513,6734:38:43,01:01:48,57498,99872,51485
100060827,2017-02-16,Địch Nhân Kiệt Kỳ Án (The Japanese Had Tang Di Renjie),4669,9061,5068,5038:56:28,00:59:24,62566,108933,56154
100060867,2017-02-10,Thế Giới Ngầm: Trận Chiến Đẫm Máu (Underworld: Blood Wars),9559,22856,10639,7464:48:19,00:42:00,10639,22856,9559
100060867,2017-02-11,Thế Giới Ngầm: Trận Chiến Đẫm Máu (Underworld: Blood Wars),9247,19472,10217,8185:24:51,00:48:00,20856,42328,18806
100060867,2017-02-14,Thế Giới Ngầm: Trận Chiến Đẫm Máu (Underworld: Blood Wars),6535,14857,7035,5552:10:15,00:47:24,27891,57185,25341
100060867,2017-02-15,Thế Giới Ngầm: Trận Chiến Đẫm Máu (Underworld: Blood Wars),4783,9881,5176,4346:35:41,00:50:24,33067,67066,30124
100060880,2017-02-11,28 Cảm Tử Quân (Panfilov's 28),10887,29598,11945,8988:21:06,00:45:00,11945,29598,10887
100060880,2017-02-12,28 Cảm Tử Quân (Panfilov's 28),9366,22828,10207,8908:52:28,00:52:12,22152,52426,20253
100060880,2017-02-13,28 Cảm Tử Quân (Panfilov's 28),6543,15097,7080,6087:05:09,00:51:36,29232,67523,26796
100060880,2017-02-14,28 Cảm Tử Quân (Panfilov's 28),4330,10472,4637,3911:53:16,00:50:24,33869,77995,31126
100060882,2017-02-10,Khát Vọng Đêm Trăng (97 Tập) (Moon Of Desire),6878,17542,8850,3175:31:46,00:21:36,8850,17542,6878
100060882,2017-02-11,Khát Vọng Đêm Trăng (97 Tập) (Moon Of Desire),9558,21684,15217,5251:44:50,00:21:00,24067,39226,16436
100060882,2017-02-12,Khát Vọng Đêm Trăng (97 Tập) (Moon Of Desire),4986,10663,9239,4019:02:47,00:26:24,33306,49889,21422
100060882,2017-02-13,Khát Vọng Đêm Trăng (97 Tập) (Moon Of Desire),4863,9430,9350,4123:25:28,00:26:24,42656,59319,26285
100060882,2017-02-14,Khát Vọng Đêm Trăng (97 Tập) (Moon Of Desire),4350,8274,8562,3859:09:07,00:27:00,51218,67593,30635
100060882,2017-02-15,Khát Vọng Đêm Trăng (97 Tập) (Moon Of Desire),4123,7516,8302,3917:10:51,00:28:12,59520,75109,34758
100060902,2017-02-13,Giọng Hát Việt 2017,8401,12283,9821,11507:03:59,01:10:12,9821,12283,8401
100060902,2017-02-14,Giọng Hát Việt 2017,9788,13441,11138,14172:40:36,01:16:12,20959,25724,18189
100060902,2017-02-15,Giọng Hát Việt 2017,6034,8668,6844,8751:24:04,01:16:48,27803,34392,24223
100060902,2017-02-16,Giọng Hát Việt 2017,4658,7271,5278,6566:26:27,01:14:24,33081,41663,28881
100060902,2017-02-18,Giọng Hát Việt 2017,4824,9493,5500,6327:08:05,01:09:00,38581,51156,33705
100060902,2017-02-19,Giọng Hát Việt 2017,5651,12833,6427,7292:38:14,01:07:47,45008,63989,39356
100060902,2017-02-20,Giọng Hát Việt 2017,7347,13288,9817,10979:00:48,01:07:12,54825,77277,46703
100060902,2017-02-21,Giọng Hát Việt 2017,6675,8643,8857,10582:14:11,01:11:24,63682,85920,53378
100060902,2017-02-22,Giọng Hát Việt 2017,4755,6616,6343,7423:06:23,01:10:12,70025,92536,58133
100060907,2017-02-13,Chung Cư Cảnh Sát (32 Tập) (Chung Cu Canh Sat),4557,11266,5879,2931:49:30,00:30:00,5879,11266,4557
100060907,2017-02-14,Chung Cư Cảnh Sát (32 Tập) (Chung Cu Canh Sat),3867,7981,5912,3049:04:55,00:31:12,11791,19247,8424
100060907,2017-02-15,Chung Cư Cảnh Sát (32 Tập) (Chung Cu Canh Sat),4554,7679,8299,4347:09:18,00:31:12,20090,26926,12978
100060907,2017-02-16,Chung Cư Cảnh Sát (32 Tập) (Chung Cu Canh Sat),4268,6667,8508,4520:02:18,00:31:48,28598,33593,17246
100060907,2017-02-17,Chung Cư Cảnh Sát (32 Tập) (Chung Cu Canh Sat),4330,6710,9176,4866:35:06,00:31:48,37774,40303,21576
100060907,2017-02-20,Chung Cư Cảnh Sát (32 Tập) (Chung Cu Canh Sat),4234,7435,10620,5664:04:43,00:31:48,48394,47738,25810
100060907,2017-02-21,Chung Cư Cảnh Sát (32 Tập) (Chung Cu Canh Sat),4408,7024,10327,5594:00:34,00:32:24,58721,54762,30218
100060907,2017-02-22,Chung Cư Cảnh Sát (32 Tập) (Chung Cu Canh Sat),4550,6585,10450,5719:07:16,00:33:00,69171,61347,34768
100060907,2017-02-23,Chung Cư Cảnh Sát (32 Tập) (Chung Cu Canh Sat),4726,6952,11826,6183:41:01,00:31:12,80997,68299,39494
100060909,2017-02-12,Thám Tử Lừng Danh Conan: Kho Báu Dưới Đáy Đại Dương (Detective Conan: Jolly Roger In The Deep Azure),6430,14135,7426,7199:41:43,00:58:12,7426,14135,6430
100060909,2017-02-13,Thám Tử Lừng Danh Conan: Kho Báu Dưới Đáy Đại Dương (Detective Conan: Jolly Roger In The Deep Azure),9355,18992,10710,11689:12:49,01:05:24,18136,33127,15785
100060909,2017-02-14,Thám Tử Lừng Danh Conan: Kho Báu Dưới Đáy Đại Dương (Detective Conan: Jolly Roger In The Deep Azure),5060,10564,5699,6442:09:50,01:07:47,23835,43691,20845
100060909,2017-02-15,Thám Tử Lừng Danh Conan: Kho Báu Dưới Đáy Đại Dương (Detective Conan: Jolly Roger In The Deep Azure),3825,8707,4296,4753:42:03,01:06:36,28131,52398,24670
100060919,2017-02-21,Anh Hùng Pj Masks (Phần 1) (21 Tập),19981,29818,113357,18275:57:07,00:09:36,113357,29818,19981
100060919,2017-02-22,Anh Hùng Pj Masks (Phần 1) (21 Tập),19380,25857,114655,18505:08:49,00:09:36,228012,55675,39361
100060919,2017-02-23,Anh Hùng Pj Masks (Phần 1) (21 Tập),16943,22324,100961,16138:21:47,00:09:36,328973,77999,56304
100060925,2017-02-14,Nữ Cảnh Sát Bướng Bỉnh (Bad Cop),11195,25409,12649,10213:50:47,00:48:36,12649,25409,11195
100060925,2017-02-15,Nữ Cảnh Sát Bướng Bỉnh (Bad Cop),12906,24448,14756,12963:48:29,00:52:48,27405,49857,24101
100060925,2017-02-16,Nữ Cảnh Sát Bướng Bỉnh (Bad Cop),7757,15378,8789,7635:34:25,00:52:12,36194,65235,31858
100060949,2017-02-14,Chuyện Của Đốm (Phần 24) (20 Tập),6740,9427,68983,4034:11:42,00:03:36,68983,9427,6740
100060949,2017-02-15,Chuyện Của Đốm (Phần 24) (20 Tập),12421,16292,130918,7719:50:52,00:03:36,199901,25719,19161
100060949,2017-02-16,Chuyện Của Đốm (Phần 24) (20 Tập),10308,14423,99643,5862:55:13,00:03:36,299544,40142,29469
100060949,2017-02-17,Chuyện Của Đốm (Phần 24) (20 Tập),6970,10358,63912,3744:50:27,00:03:36,363456,50500,36439
100060949,2017-02-18,Chuyện Của Đốm (Phần 24) (20 Tập),7942,11554,74597,4383:24:05,00:03:36,438053,62054,44381
100060949,2017-02-19,Chuyện Của Đốm (Phần 24) (20 Tập),6286,9173,57197,3349:57:13,00:03:36,495250,71227,50667
100060949,2017-02-20,Chuyện Của Đốm (Phần 24) (20 Tập),4523,6472,41153,2423:25:28,00:03:36,536403,77699,55190
100060949,2017-02-21,Chuyện Của Đốm (Phần 24) (20 Tập),4442,6362,39809,2342:23:13,00:03:36,576212,84061,59632
100060949,2017-02-22,Chuyện Của Đốm (Phần 24) (20 Tập),3741,5490,32747,1925:18:20,00:03:36,608959,89551,63373
100060985,2017-02-17,Giang Hồ Tàn Khốc (Fooling Around Jiang Hu),15057,28284,16215,6814:21:45,00:25:12,16215,28284,15057
100060985,2017-02-18,Giang Hồ Tàn Khốc (Fooling Around Jiang Hu),8026,14502,8435,3572:57:29,00:25:12,24650,42786,23083
100060986,2017-02-21,Thần Nhãn (Yin Yang Eyes 3),16146,35541,17784,10456:09:25,00:35:24,17784,35541,16146
100060986,2017-02-22,Thần Nhãn (Yin Yang Eyes 3),11615,24512,12660,7740:25:58,00:36:36,30444,60053,27761
100060986,2017-02-23,Thần Nhãn (Yin Yang Eyes 3),6075,12671,6578,3971:17:35,00:36:00,37022,72724,33836
100061038,2017-02-16,Sakura - Thủ Lĩnh Thẻ Bài (70 Tập),7074,12482,19592,5351:59:45,00:16:12,19592,12482,7074
100061038,2017-02-17,Sakura - Thủ Lĩnh Thẻ Bài (70 Tập),12588,19610,46867,14212:12:13,00:18:00,66459,32092,19662
100061038,2017-02-18,Sakura - Thủ Lĩnh Thẻ Bài (70 Tập),16957,27548,67993,21062:50:21,00:18:36,134452,59640,36619
100061038,2017-02-19,Sakura - Thủ Lĩnh Thẻ Bài (70 Tập),14392,23996,52912,16287:55:31,00:18:36,187364,83636,51011
100061038,2017-02-20,Sakura - Thủ Lĩnh Thẻ Bài (70 Tập),9404,15495,29392,8932:29:05,00:18:00,216756,99131,60415
100061038,2017-02-21,Sakura - Thủ Lĩnh Thẻ Bài (70 Tập),10204,15597,34365,9832:20:17,00:17:24,251121,114728,70619
100061038,2017-02-22,Sakura - Thủ Lĩnh Thẻ Bài (70 Tập),9325,14029,29272,8563:25:10,00:17:24,280393,128757,79944
100061038,2017-02-23,Sakura - Thủ Lĩnh Thẻ Bài (70 Tập),7369,13365,24552,7193:07:26,00:17:24,304945,142122,87313
100061044,2017-02-20,Cuộc Đối Đầu Ngoạn Mục (Killing Salazar),17347,32493,19852,18976:54:32,00:57:36,19852,32493,17347
100061044,2017-02-21,Cuộc Đối Đầu Ngoạn Mục (Killing Salazar),10214,17018,11534,12259:49:55,01:03:36,31386,49511,27561
100061044,2017-02-22,Cuộc Đối Đầu Ngoạn Mục (Killing Salazar),5789,10232,6460,6666:08:17,01:01:48,37846,59743,33350
100061044,2017-02-23,Cuộc Đối Đầu Ngoạn Mục (Killing Salazar),4275,7752,4796,4941:37:55,01:01:48,42642,67495,37625
100061046,2017-02-20,Đánh Thức Bản Năng (Elle),12877,26100,15290,15619:19:09,01:01:12,15290,26100,12877
100061046,2017-02-21,Đánh Thức Bản Năng (Elle),7599,14184,8696,9311:27:06,01:04:12,23986,40284,20476
100061046,2017-02-22,Đánh Thức Bản Năng (Elle),4983,9244,5721,6264:29:44,01:06:00,29707,49528,25459
100061055,2017-02-19,Kế Hoạch Khủng Bố (Check Point),11255,19921,12506,9027:57:03,00:43:12,12506,19921,11255
100061055,2017-02-20,Kế Hoạch Khủng Bố (Check Point),13540,22335,14912,11719:41:58,00:47:24,27418,42256,24795
100061055,2017-02-21,Kế Hoạch Khủng Bố (Check Point),8127,13746,8836,6928:49:38,00:46:48,36254,56002,32922
100061055,2017-02-22,Kế Hoạch Khủng Bố (Check Point),5240,9152,5656,4320:32:52,00:45:36,41910,65154,38162
100061055,2017-02-23,Kế Hoạch Khủng Bố (Check Point),4476,7669,4889,3658:45:55,00:45:00,46799,72823,42638
100061087,2017-02-21,Lệnh Thanh Trừng (Contract To Kill),12965,25807,14699,12357:37:07,00:50:24,14699,25807,12965
100061087,2017-02-22,Lệnh Thanh Trừng (Contract To Kill),13031,22958,14583,13651:43:52,00:56:24,29282,48765,25996
100061087,2017-02-23,Lệnh Thanh Trừng (Contract To Kill),7659,13897,8494,7857:36:19,00:55:48,37776,62662,33655
